"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0001503","ossification","71/1625","429/18903",5.81177729554588e-08,1.00748868764551e-05,8.15268202047009e-06,"RFLNA/TACR1/STC1/OSTN/IFITM5/CREB3L1/RUNX3/MYF5/MRC2/COL1A1/PHOSPHO1/THRA/GABBR1/NOTCH1/RXRA/TGFB3/PKDCC/FERMT2/PRKD1/ACHE/ALOX5/ECM1/CLEC3A/TRPM4/MYOC/PBX1/SOX8/COL1A2/CITED1/PLXNB1/SMOC1/LEF1/COL2A1/TWIST2/AXIN2/MAP2K6/SOX9/NOTUM/S1PR1/OSR1/SLC8A1/CRIM1/INPPL1/CHRDL1/GLI3/IGFBP3/LIMD1/TFAP2A/SNAI2/MMP16/OSR2/PTK2/NPR2/BMP2K/SPP1/AREG/SGMS2/NPNT/SFRP2/PHEX/GPM6B/MMP13/WNT11/CHRDL2/DDR2/ALPL/COL6A1/IGFBP5/CCN1/COL11A1/TENT5A",71
"GO:0006937","regulation of muscle contraction","38/1625","174/18903",6.51079342097604e-08,1.09641761209237e-05,8.87230225276465e-06,"ADRA2B/TACR1/STC1/KBTBD13/KCNQ1/SLC9A1/PKP2/CACNA1S/TNNT2/JUP/TMEM38A/DAPK3/TBXA2R/TRPM4/MYOCD/ATP1A2/CACNG1/ABAT/OXTR/ANXA6/KCNJ2/PDE4B/PLN/SLC8A1/DSC2/F2R/PDE5A/NPNT/ANK2/CAMK2D/GUCY1A1/CASQ2/DMD/PRKG1/PLCE1/P2RX4/CALCRL/BIN1",38
"GO:0090257","regulation of muscle system process","49/1625","256/18903",7.74937818176778e-08,1.26874541675943e-05,1.02667931408157e-05,"ADRA2B/TACR1/STC1/KBTBD13/MEF2A/KCNQ1/SLC9A1/PKP2/CACNA1S/TNNT2/JUP/NOTCH1/TMEM38A/DAPK3/TBXA2R/TRPM4/MYOCD/ATP1A2/CACNG1/RGS4/ABAT/OXTR/G6PD/NOS3/HDAC4/ANXA6/KCNJ2/PDE4B/MLIP/PLN/SLC8A1/DSC2/FBXO32/F2R/PDE5A/NPNT/ANK2/CAMK2D/GUCY1A1/CASQ2/DMD/PRKG1/PLCE1/P2RX4/MSTN/CALCRL/BIN1/IGFBP5/PRKAG3",49
"GO:0031032","actomyosin structure organization","42/1625","204/18903",7.97519637027922e-08,1.27042722720069e-05,1.02804024903941e-05,"MYO18B/TACR1/MEF2A/CSRP3/SLC9A1/FLNC/TNNT2/TGFB3/FERMT2/CAPN3/ANLN/MYLK3/RHPN2/MYOC/CNN3/OBSCN/NRP1/ZYX/MYOZ2/PDGFRB/MYH3/S1PR1/CDC42BPA/ARAP1/KRT19/FHOD3/EPB41L3/TESK1/PIK3R1/PGM5/TMOD1/LPAR1/LIMCH1/ADPRHL1/ARHGAP6/WNT11/SORBS1/SYNPO2L/MYO18A/TTN/ACTN2/ECT2",42
"GO:0086065","cell communication involved in cardiac conduction","20/1625","61/18903",8.65119604892858e-08,1.34184603979961e-05,1.0858329445345e-05,"KCNQ1/CACNA2D1/PKP2/GJC1/JUP/ATP1B2/SCN1B/TRPM4/ATP1A2/IRX3/FLNA/CACNA1G/SLC8A1/TRDN/DSC2/ANK2/CAMK2D/CASQ2/SCN3B/SCN4B",20
"GO:0060538","skeletal muscle organ development","38/1625","176/18903",8.94615662660258e-08,1.35201659377425e-05,1.09406304116427e-05,"TBX1/EPHB1/CHRND/NR2F2/CSRP3/MYF6/MYF5/CACNA1S/NOTCH1/FLOT1/ZBTB18/ASB2/MYOCD/SOX8/HDAC9/CAV2/KEL/YBX3/STAC3/ITGA7/DES/MYOZ2/EP300/COL19A1/VGLL2/DLL1/HLX/RBM24/RIPOR2/CNTFR/SMYD1/DMD/CDON/BARX2/BCL9L/MSTN/CHRNA1/POPDC2",38
"GO:0072009","nephron epithelium development","29/1625","116/18903",1.10496695316021e-07,1.62816880548157e-05,1.31752770125497e-05,"UMOD/MAGI2/PODXL/CD34/WNK4/NOTCH1/IRX3/PBX1/SOX8/PKD1/CITED1/EDNRB/LAMB2/PECAM1/SOX9/TFAP2B/OSR1/DLL1/GLI3/IRX2/GREB1L/LAMA5/PKD2/NPNT/EDNRA/PROM1/WNT11/HES5/IRX1",29
"GO:0090287","regulation of cellular response to growth factor stimulus","59/1625","338/18903",1.17969361992957e-07,1.69588151118656e-05,1.37232138431345e-05,"IL1B/ZNF703/HTRA1/PCSK6/FBN1/CREB3L1/DCN/PEG10/NOTCH1/TGFB3/STK11/HJV/CDH5/MYOCD/ZNF423/TGFBR3/TMEM204/NRP1/ZEB1/JCAD/ITGA8/CITED1/SPRY3/LTBP4/LTBP1/PRKD2/CAV2/EPN2/TGFB1I1/ACVRL1/EP300/TFAP2B/DLL1/SMOC2/WASF1/CRIM1/FGF16/CHRDL1/SULF1/CCBE1/LRP2/ADAMTS3/NPNT/HHIP/SFRP2/KDR/FGFBP1/SHISA2/FZD4/CHRDL2/NUMA1/HSPA5/HES5/NBL1/MMRN2/BCL9L/ZEB2/CCN1/ZNF451",59
"GO:0007519","skeletal muscle tissue development","36/1625","164/18903",1.25091654128374e-07,1.75545287960151e-05,1.42052702971344e-05,"TBX1/EPHB1/CHRND/NR2F2/CSRP3/MYF6/MYF5/CACNA1S/NOTCH1/FLOT1/ZBTB18/ASB2/MYOCD/SOX8/HDAC9/CAV2/KEL/YBX3/STAC3/ITGA7/MYOZ2/EP300/COL19A1/VGLL2/DLL1/HLX/RBM24/RIPOR2/SMYD1/DMD/CDON/BARX2/BCL9L/MSTN/CHRNA1/POPDC2",36
"GO:0007160","cell-matrix adhesion","46/1625","238/18903",1.42701004111281e-07,1.95599934472533e-05,1.58281089260273e-05,"SLC9A1/MYF5/CD34/SGCE/JUP/TNXB/FBLN5/FERMT2/NID2/MADCAM1/DAPK3/TECTA/CDH13/MYOC/VCAM1/PKD1/NRP1/ITGA8/FAM107A/EFEMP2/ZYX/ITGA7/ACVRL1/RIN2/ITGA9/EPDR1/MUC4/PTK2/ITGA1/PIK3R1/EFNA5/NPNT/KDR/LIMCH1/ITGBL1/EPHA3/GPM6B/ARHGAP6/ADAMTS13/PRKCZ/SORBS1/LDB1/BCAS3/COL3A1/ACTN2/ITGA10",46
"GO:0032956","regulation of actin cytoskeleton organization","62/1625","365/18903",1.55675774134602e-07,2.06584634041307e-05,1.67169999257257e-05,"EPHA5/TACR1/SLC9A1/GRHL3/CYRIB/SHANK3/TGFB3/FERMT2/SPTBN5/PIK3CA/DAPK3/MYLK3/BAIAP2/MYADM/RHPN2/MYOC/RGS4/KANK4/ARHGAP17/NRP1/FAM107A/FLNA/BAIAP2L1/DBN1/TRIM27/LRP1/PDGFRB/FCHSD1/ARHGAP44/CDC42EP4/S1PR1/WASF1/SPTBN1/RHOQ/DAAM2/ARAP1/PAK3/SEMA5A/FHOD3/TESK1/RICTOR/PIK3R1/EFNA5/TMOD1/LPAR1/LIMCH1/RHOBTB2/ARF1/EPHA3/GPM6B/ARHGAP6/RDX/WNT11/TRPM2/SYNPO2L/CXCL12/ESAM/BCAS3/BIN1/WASF3/ACTN2/ECT2",62
"GO:0010959","regulation of metal ion transport","69/1625","423/18903",1.5772494964131e-07,2.06584634041307e-05,1.67169999257257e-05,"TF/STC1/KCNQ1/PACSIN3/FYN/SLC9A1/CACNA2D1/PKP2/ABCC9/APLNR/CRHR1/WNK4/CAPN3/PRKD1/ATP1B2/KCNAB1/VAMP2/TMEM38A/FXYD1/SCN1B/ATP1A2/CACNG6/CACNG1/RGS4/KCNC1/ACTN4/CHP2/AHNAK/G6PD/FLNA/NOS3/KEL/NKAIN4/JPH1/SNTA1/TRIM27/STAC3/PDGFRB/DHRS7C/SLC9A3R1/KCNJ2/PDE4B/OSR1/PLN/SLC8A1/TRDN/CNKSR3/SLC30A10/PLP1/F2R/SARAF/PKD2/ANK2/CAMK2D/CASQ2/FGF14/DMD/CXCL12/SCN3B/SCN4B/FXYD6/P2RX4/CCL5/VMP1/MYLK/BIN1/RAMP3/ACTN2/CACNB3",69
"GO:0035282","segmentation","27/1625","106/18903",1.99176654271292e-07,2.52293750367872e-05,2.04158195295274e-05,"TBX3/PCSK6/SEMA3C/MYF6/MYF5/MAFB/NOTCH1/DVL2/NKD1/IRX3/LFNG/NRP1/LEF1/EP300/AXIN2/OSR1/DLL1/IRX2/LAMA5/SFRP2/POGLUT1/TCF15/PCDH8/NRARP/HES5/NRP2/IRX1",27
"GO:0072073","kidney epithelium development","33/1625","146/18903",2.01184361508143e-07,2.52293750367872e-05,2.04158195295274e-05,"UMOD/MAGI2/PODXL/CD34/WNK4/NOTCH1/ARG2/IRX3/PBX1/CRLF1/SOX8/PKD1/CITED1/EDNRB/LAMB2/PECAM1/SOX9/KANK2/TFAP2B/OSR1/DLL1/EPCAM/GLI3/IRX2/GREB1L/LAMA5/PKD2/NPNT/EDNRA/PROM1/WNT11/HES5/IRX1",33
"GO:0043270","positive regulation of ion transport","52/1625","289/18903",2.47374471484538e-07,3.03755236443722e-05,2.45801256643956e-05,"IL1B/P2RY12/STC1/KCNQ1/SLC9A1/CACNA2D1/RELN/PKP2/APLNR/CTSS/SHANK3/WNK4/GABBR1/PTGES/CAPN3/ATP1B2/FXYD1/SCN1B/KCNC1/ABAT/OXTR/SLC38A3/ACTN4/CHP2/G6PD/FLNA/STAC3/PDGFRB/SLC9A3R1/MAP2K6/KCNJ2/TRDN/CNKSR3/PLP1/ATPSCKMT/ANTKMT/F2R/PKD2/ANK2/EDNRA/DMD/CXCL12/SCN3B/SCN4B/P2RX4/CCL5/VMP1/PLA2G3/MYLK/RAMP3/ACTN2/CACNB3",52
"GO:0003007","heart morphogenesis","48/1625","258/18903",2.55591930270241e-07,3.07440578982205e-05,2.48783466391936e-05,"CLDN5/TBX1/TBX3/NPY1R/SEMA3C/PKP2/APLNR/TNNT2/NOTCH1/COL5A1/ASB2/SAV1/DVL2/NDRG4/ZFPM1/TGFBR3/STIL/NRP1/FLNA/NOS3/SOX18/COL2A1/ACVRL1/SLIT3/AXIN2/SOX9/S1PR1/DLL1/SNAI2/GRHL2/PTK2/ALPK2/LRP2/PKD2/EDNRA/SFRP2/PDCD4/ADAMTS1/ADPRHL1/WNT11/SYNPO2L/RBP4/NRP2/TTN/XIRP2/TGFBR2/CCN1/COL11A1",48
"GO:0016055","Wnt signaling pathway","72/1625","456/18903",3.1268672531639e-07,3.6859511180296e-05,2.98270221559697e-05,"TCF7L1/ZNF703/TPBG/GRHL3/MAGI2/NDRG2/COL1A1/JUP/NOTCH1/FERMT2/DVL2/STK11/TLE2/DAPK3/CSNK1G2/TRPM4/PLEKHA4/NKD1/MYOC/PRKAA2/WNT9A/PKD1/MDFIC/CITED1/RBMS3/EDNRB/PRICKLE2/DACT3/MITF/APCDD1L/TGFB1I1/LEF1/SOX10/CALCOCO1/LRP1/DDIT3/TMEM198/TLR2/SLC9A3R1/AXIN2/SOX9/NOTUM/VCP/PLPP3/ANKRD6/DAAM2/GLI3/IGFBP1/LIMD1/APCDD1/SEMA5A/SNAI2/SULF1/ALPK2/PKD2/DKK2/CXXC4/EDNRA/SFRP2/SHISA2/FZD4/WNT11/TPBGL/NRARP/LDB1/GRK5/PPP2R1A/BCL9L/HIC1/TMEM237/TTC21B/ZEB2",72
"GO:0198738","cell-cell signaling by wnt","72/1625","458/18903",3.71120107423287e-07,4.28898414343697e-05,3.47068154124853e-05,"TCF7L1/ZNF703/TPBG/GRHL3/MAGI2/NDRG2/COL1A1/JUP/NOTCH1/FERMT2/DVL2/STK11/TLE2/DAPK3/CSNK1G2/TRPM4/PLEKHA4/NKD1/MYOC/PRKAA2/WNT9A/PKD1/MDFIC/CITED1/RBMS3/EDNRB/PRICKLE2/DACT3/MITF/APCDD1L/TGFB1I1/LEF1/SOX10/CALCOCO1/LRP1/DDIT3/TMEM198/TLR2/SLC9A3R1/AXIN2/SOX9/NOTUM/VCP/PLPP3/ANKRD6/DAAM2/GLI3/IGFBP1/LIMD1/APCDD1/SEMA5A/SNAI2/SULF1/ALPK2/PKD2/DKK2/CXXC4/EDNRA/SFRP2/SHISA2/FZD4/WNT11/TPBGL/NRARP/LDB1/GRK5/PPP2R1A/BCL9L/HIC1/TMEM237/TTC21B/ZEB2",72
"GO:0051216","cartilage development","40/1625","201/18903",4.13841639903555e-07,4.6907358184453e-05,3.79578232875103e-05,"RFLNA/SNORC/STC1/RUNX3/EPYC/MYF5/COL1A1/THRA/PKDCC/ECM1/WNT9A/PKD1/ZEB1/OGN/COL2A1/ACVRL1/ANXA6/CHADL/AXIN2/SOX9/OSR1/EFEMP1/OTOR/GLI3/SNAI2/SULF1/OSR2/NFIB/SFRP2/CYTL1/CNMD/MMP13/WNT11/CHRDL2/HES5/BARX2/COL3A1/TGFBR2/CCN1/COL11A1",40
"GO:0031346","positive regulation of cell projection organization","59/1625","352/18903",4.90467460239519e-07,5.45436832198438e-05,4.41372008410181e-05,"PROM2/NLGN1/P2RY12/FYN/MAGI2/RELN/PLXNC1/PACSIN1/TGFB3/PRKD1/PIK3CA/ATP1B2/DVL2/DLG4/STK11/PALM/OCLN/ANLN/NDRG4/SCN1B/NTN1/IST1/BAIAP2/PLPPR5/LPAR3/NRP1/PLXNB1/MARK4/FLNA/SEPTIN9/DBN1/DPYSL3/NDNF/EP300/CDC42EP4/RHOQ/ARAP1/PAK3/RIPOR2/SEMA5A/TOX/CCL19/PIK3R1/EFNA5/NTRK2/PTPRD/CHODL/EPHA3/FZD4/RAPGEF1/HSPA5/CXCL12/PLCE1/SHTN1/AUTS2/BCAS3/PLA2G3/SCARF1/MSTN",59
"GO:0060348","bone development","44/1625","233/18903",5.20052497088448e-07,5.67627669970243e-05,4.59329018383579e-05,"RFLNA/STC1/OSTN/FBN1/IFITM5/EPYC/COL1A1/PHOSPHO1/TGFB3/ECM1/ANXA2/ZFPM1/MYOC/INSIG1/PLXNB1/OGN/FLNA/TGM2/COL2A1/ANXA6/EP300/AXIN2/MAP2K6/SOX9/NOTUM/SRD5A2/INPPL1/GLI3/TFAP2A/SULF1/MMP16/OSR2/NPR2/BNC2/KDR/PHEX/MMP13/DDR2/ALPL/FLI1/COL3A1/SP5/TGFBR2/ZNF385A",44
"GO:0110148","biomineralization","37/1625","181/18903",5.58161725279016e-07,5.98146401599004e-05,4.84025029136693e-05,"TBX1/RFLNA/IFITM5/COL1A1/PHOSPHO1/NOTCH1/RXRA/TGFB3/PKDCC/ALOX5/ECM1/FBLN7/TRPM4/COL1A2/NOS3/AXIN2/SOX9/NOTUM/S1PR1/OSR1/NT5E/SLC8A1/TFAP2A/OSR2/BMP2K/SPP1/SGMS2/GAS6/PHEX/GPM6B/MMP13/WNT11/DDR2/ALPL/TSPEAR/CCN1/TENT5A",37
"GO:0002028","regulation of sodium ion transport","24/1625","92/18903",5.83308045991696e-07,6.1393171840626e-05,4.96798638418868e-05,"KCNQ1/SLC9A1/PKP2/WNK4/ATP1B2/FXYD1/SCN1B/ATP1A2/ACTN4/CHP2/NOS3/NKAIN4/SNTA1/SLC9A3R1/OSR1/SLC8A1/CNKSR3/CAMK2D/FGF14/DMD/SCN3B/SCN4B/FXYD6/P2RX4",24
"GO:0110149","regulation of biomineralization","26/1625","105/18903",6.04089577690824e-07,6.24649819457845e-05,5.05471814684602e-05,"RFLNA/IFITM5/PHOSPHO1/NOTCH1/RXRA/TGFB3/PKDCC/ALOX5/ECM1/FBLN7/TRPM4/NOS3/SOX9/NOTUM/S1PR1/OSR1/SLC8A1/TFAP2A/OSR2/BMP2K/SGMS2/GAS6/GPM6B/DDR2/CCN1/TENT5A",26
"GO:0034329","cell junction assembly","68/1625","430/18903",6.25822813907756e-07,6.35965459512468e-05,5.14628524467522e-05,"CLDN5/ARVCF/IL1B/CLDN11/NLGN1/EPHB1/ZNF703/ST8SIA2/TPBG/SLC9A1/PKP2/APLNR/SHANK3/LRRC4/AMIGO2/GJC1/JUP/FLOT1/FERMT2/NLGN2/ACHE/OCLN/DAPK3/CDH5/NTN1/IRX3/MYOC/NRP1/COLQ/PLXNB1/OXTR/FAM107A/MECP2/CLDN6/ACVRL1/TLR2/PECAM1/MDGA1/ARHGEF9/EPB41L3/SNAI2/GRHL2/PTK2/MARVELD2/EFNA5/NTRK2/PTPRD/MUSK/ANK2/UGT8/KDR/LIMCH1/EPHA3/GPM6B/ARHGAP6/PCDH17/GJB6/WNT11/RAPGEF1/CLDN19/SORBS1/LDB1/ESAM/BCAS3/VMP1/GPBAR1/ACTN2/ECT2",68
"GO:0048880","sensory system development","64/1625","398/18903",7.37348928639066e-07,7.36599082270958e-05,5.9606208664828e-05,"LIMK2/P2RY12/EPHB1/ALDH1A3/FBN1/TUB/FJX1/GRHL3/COL8A2/SEMA3A/MYF5/CACNA1S/KRT12/NOTCH1/COL5A1/DIO3/ACHE/CRYAB/NKD1/PBX1/WNT9A/SOX8/NRP1/ZEB1/ABCB5/LAMB2/ATP2B2/SMOC1/MITF/MFAP5/PXDN/MFSD2A/ACVRL1/PDGFRB/SOX9/TFAP2B/DLL1/EFEMP1/FLT1/CHRDL1/GLI3/TFAP2A/PTPRM/OSR2/GRHL2/CYP1A1/NTRK2/TMOD1/SLC7A11/KDR/PROM1/COL4A1/NHS/FZD4/LAMC3/PBX3/HES5/C1QA/VSTM4/RBP4/CDON/TMEM132E/UNC45B/TGFBR2",64
"GO:0045661","regulation of myoblast differentiation","21/1625","75/18903",8.27337855311936e-07,8.12721553201425e-05,6.57661021476909e-05,"TBX3/MAP3K5/MYF6/MYF5/NOTCH1/CAPN3/MYOCD/SOX8/DDIT3/SOX9/DLL1/ARID1B/IGFBP3/RBM24/RIPOR2/SMYD1/BOC/LRRC8A/ANKRD2/CDON/MSTN",21
"GO:0035637","multicellular organismal signaling","35/1625","170/18903",9.38734055553234e-07,8.93307941036792e-05,7.22872194888237e-05,"MEF2A/KCNQ1/SLC9A1/CACNA2D1/PKP2/ABCC9/GJC1/JUP/ATP1B2/SCN1B/MAG/TRPM4/ATP1A2/IRX3/ATP2B2/FLNA/CACNA1G/KCNJ2/S1PR1/PLN/SLC8A1/TRDN/DSC2/NTRK2/ANK2/CAMK2D/CORIN/CASQ2/GRIK2/CLDN19/SCN3B/SCN4B/P2RX4/CHRNA1/BIN1",35
"GO:1902903","regulation of supramolecular fiber organization","62/1625","384/18903",9.5097826898342e-07,8.93307941036792e-05,7.22872194888237e-05,"TACR1/NAV3/SLC9A1/CYRIB/SHANK3/TNXB/TGFB3/FERMT2/SPTBN5/PIK3CA/OCLN/DAPK3/PRUNE1/CDH5/CRYAB/MYLK3/BAIAP2/MYADM/RHPN2/HSPA8/MYOC/PDE4DIP/RGS4/KANK4/NRP1/EML2/EFEMP2/MECP2/FLNA/BAIAP2L1/TPX2/DBN1/TRIM27/FCHSD1/CHADL/CDC42EP4/S1PR1/WASF1/SPTBN1/DAAM2/ARAP1/PAK3/SEMA5A/FHOD3/TESK1/RICTOR/PIK3R1/TMOD1/LPAR1/LIMCH1/ARF1/ARHGAP6/CKAP2/RDX/WNT11/NUMA1/SYNPO2L/CXCL12/ESAM/BIN1/WASF3/ACTN2",62
"GO:0048010","vascular endothelial growth factor receptor signaling pathway","18/1625","58/18903",9.54842217260229e-07,8.93307941036792e-05,7.22872194888237e-05,"IL1B/FYN/MAPKAPK2/BCAR1/PRKD1/CLEC14A/TMEM204/NRP1/PRKD2/EPN2/FLT4/VAV1/FLT1/SULF1/PTK2/KDR/FZD4/MMRN2",18
"GO:0030199","collagen fibril organization","19/1625","64/18903",1.02744354669973e-06,9.46211291288787e-05,7.65682024686924e-05,"COL1A1/FKBP10/TNXB/COL5A1/ANXA2/COL1A2/EFEMP2/PXDN/COL2A1/CHADL/COL14A1/ADAMTS3/SFRP2/LOXL3/LOXL4/DPT/DDR2/COL3A1/COL11A1",19
"GO:0072070","loop of Henle development","8/1625","12/18903",1.05950905751367e-06,9.60730213074705e-05,7.77430856614486e-05,"UMOD/IRX3/PKD1/DLL1/IRX2/PKD2/HES5/IRX1",8
"GO:0022604","regulation of cell morphogenesis","53/1625","312/18903",1.21575089596675e-06,0.000108570239103455,8.78559379525575e-05,"LIMS2/OSTN/FYN/AGO4/RELN/PKP2/PLXNC1/FGD2/CNTN2/FMNL1/FERMT2/DVL2/DLG4/PALM/DAPK3/BAIAP2/MYADM/MYOC/NRP1/SPRY3/PLXNB1/FGD5/ACTN4/FLNA/CSPG5/MFSD2A/DBN1/ITGA7/SLC9A3R1/CDC42EP4/BCL11A/RHOQ/PRPF40A/ZMYM3/ARAP1/PAK3/LIMD1/EPB41L3/PTK2/TESK1/EFNA5/PTPRD/PRAG1/SHROOM3/LPAR1/KDR/RHOBTB2/RDX/FZD4/BCL9L/C1QBP/NTNG1/WASF3",53
"GO:1990778","protein localization to cell periphery","56/1625","337/18903",1.25935050928767e-06,0.000110263125778045,8.9225835890258e-05,"PPIL2/ZDHHC8/RILPL1/ANK1/CD81/TUB/CSRP3/TPBG/UMOD/PKP2/PACSIN1/GNAI1/PPP1R9B/JUP/FLOT1/PKDCC/RAB15/DLG4/VAMP2/PALM/LGI1/MYADM/GPSM2/RAB26/PLK1/GGA2/EHD2/IQSEC2/FLNA/LRP1/STAC3/ARHGAP44/SLC9A3R1/MAP7/MAL/SPTBN1/RHOQ/RAB38/EPB41L3/LAMA5/SCRIB/PIK3R1/ANK2/GAS6/EPHA3/RDX/NUMA1/SAPCD2/PRKCZ/SORBS1/SCN3B/TMBIM1/RAMP3/ACTN2/CACNB3/BBIP1",56
"GO:0030500","regulation of bone mineralization","22/1625","83/18903",1.27212293059163e-06,0.000110263125778045,8.9225835890258e-05,"RFLNA/IFITM5/PHOSPHO1/RXRA/TGFB3/PKDCC/ALOX5/ECM1/TRPM4/SOX9/NOTUM/S1PR1/OSR1/SLC8A1/TFAP2A/OSR2/BMP2K/SGMS2/GPM6B/DDR2/CCN1/TENT5A",22
"GO:0032412","regulation of ion transmembrane transporter activity","49/1625","281/18903",1.40482226230431e-06,0.000117717191418249,9.52577276295407e-05,"NLGN1/KCNQ1/SLC9A1/CACNA2D1/RELN/ABCC9/CTSS/SHANK3/CRHR1/WNK4/NLGN2/ATP1B2/DLG4/KCNAB1/VAMP2/FXYD1/SCN1B/ATP1A2/KCNC1/SLC6A9/ACTN4/CHP2/AHNAK/JPH1/STAC3/SLC9A3R1/PDE4B/OSR1/PLN/TRDN/CNKSR3/CAPN1/TCAF2/ATPSCKMT/ANTKMT/PKD2/ANK2/CAMK2D/EDNRA/CASQ2/FGF14/DMD/PPIF/SCN3B/SCN4B/FXYD6/VMP1/ACTN2/CACNB3",49
"GO:0042391","regulation of membrane potential","67/1625","431/18903",1.40596620022827e-06,0.000117717191418249,9.52577276295407e-05,"NLGN1/BOK/TACR1/CHRND/KCNQ1/SLC9A1/CACNA2D1/RELN/PKP2/DCN/SHANK3/GJC1/MPP2/JUP/GABBR1/NLGN2/ATP1B2/DLG4/GNA11/FXYD1/SCN1B/TRPM4/ATP1A2/BAIAP2/MYOC/RGS4/KCNC1/ABAT/ABCB5/KCNK6/MECP2/FLNA/SNTA1/KCNH3/CACNA1G/KCNJ2/VCP/GCLC/GABRR1/PLN/SLC8A1/TRDN/DSC2/STOML2/UNC13B/NTRK2/ANK2/CAMK2D/KDR/CASQ2/DMD/PRKCZ/GRIK2/CLDN19/BNIP3/ADRB1/SCN3B/KMT2A/SCN4B/P2RX4/UBB/CHRNA1/BIN1/ACTN2/CACNB3/POPDC2/TMEM161B",67
"GO:0030282","bone mineralization","28/1625","123/18903",1.41803878362669e-06,0.000117717191418249,9.52577276295407e-05,"RFLNA/IFITM5/PHOSPHO1/RXRA/TGFB3/PKDCC/ALOX5/ECM1/TRPM4/COL1A2/AXIN2/SOX9/NOTUM/S1PR1/OSR1/SLC8A1/TFAP2A/OSR2/BMP2K/SGMS2/PHEX/GPM6B/MMP13/WNT11/DDR2/ALPL/CCN1/TENT5A",28
"GO:0070167","regulation of biomineral tissue development","25/1625","103/18903",1.47255740813314e-06,0.000120545185604677,9.75461639802814e-05,"RFLNA/IFITM5/PHOSPHO1/NOTCH1/RXRA/TGFB3/PKDCC/ALOX5/ECM1/TRPM4/NOS3/SOX9/NOTUM/S1PR1/OSR1/SLC8A1/TFAP2A/OSR2/BMP2K/SGMS2/GAS6/GPM6B/DDR2/CCN1/TENT5A",25
"GO:0048568","embryonic organ development","69/1625","449/18903",1.4975263037525e-06,0.000120909863483798,9.78412643446657e-05,"TBX1/TBX3/NR2F2/ALDH1A3/FBN1/PHLDA2/KCNQ1/ALX4/GRHL3/GJB5/APLNR/MYF5/MAFB/PCGF2/NOTCH1/TGFB3/ASB2/PKDCC/ZNF568/DVL2/NDRG4/NTN1/ZFPM1/SOCS3/IRX5/PBX1/STIL/TAL1/PKD1/INSIG1/ZEB1/ITGA8/CITED1/NSDHL/MFAP5/SOX18/LEF1/COL2A1/PCDH12/SLC9A3R1/SOX9/OSR1/SOBP/DLL1/EFEMP1/HLX/GLI3/KRT19/TFAP2A/MMP16/OSR2/GRHL2/SCRIB/PKD2/CXCL8/PLK4/EDNRA/KDR/TBX15/GJB6/WNT11/PBX3/ZIC1/RBP4/KMT2A/TGFBR2/CCN1/LRIG3/COL11A1",69
"GO:1901888","regulation of cell junction assembly","39/1625","204/18903",1.64900622232981e-06,0.000130137018089111,0.000105307954380327,"CLDN5/IL1B/NLGN1/EPHB1/ST8SIA2/TPBG/SLC9A1/APLNR/AMIGO2/FLOT1/FERMT2/NLGN2/DAPK3/NTN1/IRX3/MYOC/NRP1/COLQ/OXTR/FAM107A/ACVRL1/TLR2/MDGA1/SNAI2/PTK2/EFNA5/NTRK2/PTPRD/MUSK/KDR/LIMCH1/EPHA3/GPM6B/ARHGAP6/RAPGEF1/CLDN19/LDB1/BCAS3/GPBAR1",39
"GO:0031214","biomineral tissue development","35/1625","174/18903",1.6559681636721e-06,0.000130137018089111,0.000105307954380327,"TBX1/RFLNA/IFITM5/COL1A1/PHOSPHO1/NOTCH1/RXRA/TGFB3/PKDCC/ALOX5/ECM1/TRPM4/COL1A2/NOS3/AXIN2/SOX9/NOTUM/S1PR1/OSR1/SLC8A1/TFAP2A/OSR2/BMP2K/SPP1/SGMS2/GAS6/PHEX/GPM6B/MMP13/WNT11/DDR2/ALPL/TSPEAR/CCN1/TENT5A",35
"GO:0150063","visual system development","62/1625","392/18903",1.92842708127641e-06,0.000149554594961094,0.000121020818632457,"LIMK2/P2RY12/EPHB1/ALDH1A3/FBN1/TUB/FJX1/GRHL3/COL8A2/MYF5/CACNA1S/KRT12/NOTCH1/COL5A1/DIO3/ACHE/CRYAB/NKD1/PBX1/WNT9A/SOX8/NRP1/ZEB1/ABCB5/LAMB2/ATP2B2/SMOC1/MITF/MFAP5/PXDN/MFSD2A/ACVRL1/PDGFRB/SOX9/TFAP2B/DLL1/EFEMP1/FLT1/CHRDL1/GLI3/TFAP2A/PTPRM/OSR2/GRHL2/CYP1A1/NTRK2/TMOD1/SLC7A11/KDR/PROM1/COL4A1/NHS/FZD4/LAMC3/PBX3/HES5/C1QA/VSTM4/RBP4/CDON/UNC45B/TGFBR2",62
"GO:0086001","cardiac muscle cell action potential","21/1625","79/18903",2.09626402112133e-06,0.000160459482344015,0.000129845143946695,"KCNQ1/CACNA2D1/PKP2/GJC1/JUP/SCN1B/TRPM4/ATP1A2/FLNA/SNTA1/CACNA1G/KCNJ2/SLC8A1/DSC2/ANK2/CAMK2D/DMD/SCN3B/SCN4B/BIN1/TMEM161B",21
